商品评论,情感分析结果,评价倾向
适合肤质：任何我觉得都 混油皮还不错也没有网上说是搓泥或者吸收,0.649766191326729,喜欢
吸收效果：爽肤水完了之后用一个欧莱雅黑精华 然这挺好的也不粘腻,0.9981017225208663,喜欢
保湿效果：不错 第二天也卡粉啥的挺好,0.9654631523304398,喜欢
其他特色：瓶身高大上 希望对我法令纹有效果啊,0.9913336542289729,喜欢
还可以的这款精华，要持续用才能有效果,0.8037260602296761,喜欢
使用感受：不知道为啥，觉很黏以前买的吸收好这个有点那么还容易搓泥,0.005154532113535559,不喜欢
疫情期间断货了，只能网上买和家里的一样是正品客服务热赞个。,0.0443940156635968,不喜欢
使用感受：已经过才来评价的，觉是正品因为之前我有买假货一就能出上脸不舒服易吸收以后可再,0.5496591312657356,一般
不错，除了物流真的慢寄10天收到后检查都没问题是正品已用味道常可能版本感觉会比中国75ml那种淡一点浓稠度差多。如果还这个价格回购,0.13626653357611396,不喜欢
听说这个牌子眼霜最好用，自己犹豫了许久才下单回来一星期效果明显改善比之前的其他吸收快支持哦！,0.9883065755069387,喜欢
